name,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128
Nicotine,-0.131010392,-0.305704976,0.143644817,0.156723819,0.031964217,-0.330140434,-0.177448582,-0.219126479,0.294751856,-0.04746145,0.089445032,0.321775559,-0.257455478,0.017353984,-0.002585752,0.642082568,0.071630969,-0.056748788,0.161985169,0.300018296,-0.259494729,0.127904118,-0.414927093,-0.125340993,-0.239806984,0.057998404,-0.13170203,-3.113806427,-0.006208837,-0.150018664,-0.540794691,-0.131784041,0.219979731,-0.172888872,0.091907179,-0.076802295,0.227034712,-0.03997792,0.123915438,0.102104082,-0.259542493,0.510122908,-0.468276824,0.128246512,0.061874395,0.011811683,0.026344699,0.575309673,-0.178023326,-0.179213966,-0.143827521,0.26428685,-0.239526684,0.129227598,0.344771585,-0.116407286,-0.132552259,0.029222931,-0.065679731,-0.104415172,0.502768215,-0.795796941,-0.152454249,-0.124157177,-0.518614877,0.080398149,-0.263241184,0.209900589,-0.107791366,0.175203789,-0.185229541,0.156195852,0.107973642,0.5915897,0.069529293,-0.043708593,-0.124411232,-0.32364055,0.664351437,-0.278550281,-0.162047728,0.544084179,-0.1848769,0.637430719,0.205782409,-0.057550456,0.007933798,0.080843483,-0.330406191,0.200183151,-0.065476774,-0.058722326,0.078062073,0.145927566,0.024523464,0.596835409,-0.193902025,0.128915168,0.057086395,0.046279615,-0.383950732,0.064855792,-0.170930879,0.511887246,0.085906326,-0.055906174,-0.352714538,-0.026906917,0.137593417,-0.148741237,-0.109628771,-0.034945243,0.210207859,-0.025362451,-0.089219205,-0.031738878,-0.253329737,-1.333517615,-0.928559407,-0.453370334,0.120642059,0.057363855,-0.043744798,0.121777986,0.154124427,0.280712204,-0.240661737,0.104965293
Cevimeline,0.278102497,0.007614507,0.43124351,0.015669246,0.157470523,-0.263310339,-0.127263272,0.042211861,0.441639083,0.084902159,-0.005624586,0.011157941,-0.100867786,0.066096317,0.090968072,-0.113795321,0.724023311,0.091783743,0.043711724,-0.171386864,0.015354378,0.289777049,-0.565711183,-0.092391946,-0.134901813,0.177276421,0.058329027,-1.274926569,-0.007528793,-0.049818751,-0.047711495,-0.103547489,0.03901528,0.235765078,0.500711525,-0.21296355,0.450976725,-0.132704137,-0.112281932,-0.237351238,0.264929255,0.304610026,-0.147571036,-0.134956584,-0.15817847,0.10876693,0.016222563,0.066168198,0.330627799,-0.049317374,-0.013788242,0.275341038,-0.217203424,-0.322313313,-0.430251251,-0.167402621,0.14872313,-0.178252284,-0.320249217,0.354056648,0.292760883,-0.262648585,-0.132712513,0.199163987,-0.416302065,-0.120579091,0.193780462,-0.171654763,0.099524895,0.279548066,0.169566248,0.169774405,0.106672702,0.218505767,0.06561847,0.077264208,-0.37873948,-0.367821749,0.013698369,0.537231825,-0.131009662,0.176842483,0.035612006,-0.105455793,0.175971937,0.111245925,0.337838952,0.275895749,-0.182850468,0.366690298,-0.139405048,-0.028579897,0.117321779,0.237341597,0.664363373,0.395451986,-0.178832777,-0.093122096,-0.172741476,0.051637009,-0.125689151,0.305897094,-0.241895462,-0.194337518,-0.115084453,0.078740765,1.140655221,0.011850335,0.134907541,0.115152159,-0.661042402,-0.048948892,0.430810476,-0.198046638,-0.12957592,0.234172218,-0.292198002,2.984606935,3.490568023,-0.264666182,0.0210442,-0.152889659,0.075462131,0.149965399,-0.250222772,0.426142328,-0.121835318,0.217947573
Lorazepam,-0.072577884,-0.199008091,0.009316527,0.163326393,0.066175691,-0.004459888,-0.134278099,0.067026075,0.304158589,-0.153659794,0.119564626,0.055977572,0.417126206,-0.061756092,0.031046637,0.288336747,0.144743633,-0.377605828,-0.070041656,-0.067757718,-0.321898256,0.194116854,-0.404327862,-0.111223086,-0.206609463,0.08228188,0.138378629,-2.005692712,0.049427159,-0.07794103,-0.097898581,-0.113954574,-0.014431833,0.145857309,-0.024470708,-0.227542978,-0.129120263,0.001080211,-0.102849856,-0.042224495,-0.964534854,0.326452921,-0.234551916,-0.012386243,0.152473273,-0.375148125,0.012032625,-0.163826786,0.109697559,0.154533342,-0.013415167,-0.050524037,-0.023679008,-0.459345515,0.276914085,-0.214247504,0.128515825,-0.19782016,0.190743366,0.245135,0.349266814,-0.34243316,0.12424945,0.115960934,0.060526929,-0.097336793,0.091565733,0.044430236,0.00349758,0.002353881,0.045525282,0.235209645,0.162375293,-0.625210725,0.059866785,0.160384325,-0.024880227,0.172922613,0.039698252,0.235713424,-0.027281147,-0.057075005,0.160115894,-0.459147083,-0.056435687,0.246812223,0.072159638,0.147276833,0.074706726,0.088914804,-0.007524725,0.23775543,0.152335842,0.24292363,0.279207758,-0.181499029,-0.293192808,-0.083575793,-0.13504657,0.020072051,0.051412757,-0.504426497,-0.040553969,0.045716212,-0.200511376,-0.235740644,-0.137366769,-0.230416591,-0.21064039,-0.040240464,-0.256121779,0.313063678,0.103567186,0.247124099,0.062585843,-0.064124169,-0.070066708,0.989031779,0.603077703,0.101916665,-0.081502603,0.095644626,0.072450023,0.368554591,-0.051393357,0.140775252,0.010082748,0.113015371
Esmolol,-0.178759581,0.010960223,-0.005279053,0.085978421,0.159853404,0.01321283,-0.205299592,0.109027631,0.2498194,-0.047630033,-0.032771311,-0.011247828,-0.520948234,0.113189236,0.063187581,-0.14941851,-0.000336235,0.18466973,-0.051933744,-0.15967716,-0.140372017,0.206171422,-0.215867959,-0.073654357,-0.248779048,0.071845101,0.147329734,-2.072550184,0.026535238,-0.140637923,0.158223717,0.0582514,0.455528661,0.210974518,0.031121358,-0.20042035,-0.065286969,-0.014495004,-0.150335358,0.068588489,-0.375828419,0.019651275,-0.005974507,-0.000533062,0.113618923,-0.376283042,0.078845385,-0.206215924,-0.023188566,0.05098622,0.112600532,0.055322962,-0.065661308,-0.508226052,0.095124723,-0.134042563,-0.009584332,-0.237148764,0.454297006,0.061828296,0.018499239,-0.262483578,-0.07588294,-0.066630033,-0.033164197,0.010276151,-0.01976918,0.0206076,0.069663213,-0.07263674,-0.007463811,0.199912397,0.120792211,0.24234904,-0.052827396,-0.15966552,-0.085750341,0.319897622,-0.053110864,-0.044977926,-0.104995553,0.018016986,0.077133513,-0.378314643,0.078546312,-0.10976838,-0.174433627,0.019331197,-0.004793759,0.224447581,0.105425752,0.231456297,0.102622077,0.146228751,0.287823444,-0.326224158,-0.304372963,-0.072085923,0.060615358,0.083818218,-0.007962629,-0.207618734,0.023653895,-0.084107752,-0.101167785,-0.086635016,-0.139139579,-0.210923564,-0.099927916,0.093557245,-0.283750827,0.420627072,0.322693031,0.176945941,0.063024456,-0.072876049,0.120294383,0.773814573,0.103563804,0.037462495,0.078918649,-0.086127609,0.00397012,0.17787806,-0.115510048,0.073148735,0.055897509,-0.105716865
Bortezomib,-0.548131636,-0.181101011,0.531701494,-0.304455488,-0.085161004,0.042699443,-0.212288971,-0.097850871,0.445384911,-0.344301484,-0.008190091,0.273946892,-0.231502197,-0.012047664,0.176173331,0.38137276,0.123700406,0.315713418,0.045012313,0.018687319,-0.511296635,0.33821257,-0.588612952,0.055005064,-0.342759046,0.570670313,0.057369121,-3.026220063,0.019582786,0.261764634,-0.374918984,0.156076123,-0.908981704,0.543125849,0.008547364,-0.270025314,-0.313244829,0.616572194,0.115206654,0.054770846,0.659809469,0.505108249,-0.099397834,0.135379587,-0.104384175,-0.459910362,-0.021507139,0.601176241,0.606692694,0.015310149,0.281704031,0.066326635,-0.142424841,0.035038097,0.170903138,-0.045592565,-0.200253305,-0.009331021,-0.352134089,0.416346174,0.242499663,-0.462181456,-0.085275603,-0.098757605,-0.545985805,0.133572572,-1.325131394,-0.220163704,0.199987128,-0.139120858,0.285247154,0.31879186,-0.08952439,0.285087656,0.391941993,-0.182847561,-0.491299364,-0.282754659,0.70996704,0.414578139,-0.056120716,0.328746776,-0.239815355,0.067446069,0.249923144,0.034265885,-0.310770882,-0.232841275,-0.410016091,-0.269644806,-0.146151861,-0.27034825,0.403993612,0.295347907,-0.2306833,0.62216328,-0.289270671,0.072534836,-0.217972373,-0.231398637,0.020735096,-0.865896663,-0.148609744,1.054666494,0.317858866,0.02486124,0.586114219,-0.248006424,-0.023801639,0.113505587,-0.627863925,0.134108671,0.441372047,0.189507735,-0.184847439,-0.042642782,0.135470249,-0.916416711,-0.925800865,0.175360416,0.277659871,-0.384985129,0.350192748,-0.316946212,0.027691815,0.149112082,0.053811231,1.164848782
Phentermine,-0.154731863,-0.060289345,-0.26434642,0.129879584,0.035373267,-0.09959299,-0.181815659,0.328052796,0.089712202,-0.092517579,-0.044530279,0.10464249,0.166381892,-0.076385973,0.073475805,0.007916185,-0.227463545,0.004088983,0.011591097,-0.051457473,-0.034615348,0.107475528,-0.378842759,-0.064368734,-0.2122569,0.030546442,0.044306504,-1.894129506,0.109454639,0.03739364,0.043975529,0.007910517,-0.009011242,0.09278765,0.229332309,-0.040269923,0.02524786,-0.082390206,-0.045772564,0.185027784,-0.325841602,-0.05694537,-0.051401542,-0.168587597,0.104532495,-0.2219872,0.235913972,-0.201133182,-0.069495133,0.048645039,0.014032257,0.026103619,-0.124750822,-0.459673213,-0.032822896,-0.078533237,0.181647621,-0.131810311,0.23931382,0.141702849,-0.071217797,-0.373598156,0.057268901,0.097047502,0.110962003,0.359552182,0.117950601,0.142067117,-0.010267217,0.009411706,-0.135927551,0.158144988,0.114205728,-0.196798176,-0.128184461,-0.046812862,0.227344005,0.146785343,0.019458905,-0.586074213,-0.062615212,0.096277424,-0.023283739,-0.208240127,0.140608117,0.098962204,0.049512076,0.060111111,0.202938468,0.434237358,0.012937749,0.255305647,0.075022547,0.104172705,0.096560172,-0.352895579,-0.111105108,-0.010842375,-0.022367662,0.027371555,-0.163061678,-0.163479952,-0.105203996,-0.021615408,-0.078518534,-0.095258588,-0.59851983,-0.110363324,-0.107491867,0.022301402,0.192017456,0.403952454,-0.0502611,0.271895123,0.06500005,0.023692595,0.078200114,1.173199494,0.580111523,-0.079055715,0.200364681,0.09147224,0.107920402,0.172035458,0.139804737,0.102011132,-0.109563757,-0.461756251
Tramadol,-0.09427895,0.055241475,0.158425199,0.096541729,0.035603478,0.310209707,0.206765874,-0.243902201,0.46287601,0.199992366,0.060801355,-0.055048052,0.950614987,0.1182527,-0.413996537,-0.394735485,0.571252209,-0.473068198,0.172604861,-0.054381573,-0.170010818,0.180648015,-0.445658254,0.014571695,-0.279089524,-0.045072917,-0.12470928,-2.343000293,0.101534964,-0.195986282,-0.081285065,0.139233927,0.625794873,0.012143916,-0.007267379,-0.274075611,0.28780661,-0.045212084,0.2547047,0.305929565,-0.12774842,-0.267551804,-0.198461131,0.1853791,-0.05387749,-0.192078839,0.090773131,-0.425870873,0.055200872,-0.160596357,-0.07113933,-0.128163955,-0.008235569,-0.45374016,-0.243889408,0.193497684,-0.044374725,-0.048584363,0.72331184,0.243900169,0.229129554,-0.341535656,-0.248865102,0.040157827,-0.098438231,-0.012019188,-0.032793989,0.173196433,0.060901933,0.743326713,0.017692093,0.120649096,0.137665925,-0.137278727,-0.051204119,0.096066969,-0.368173541,0.291283775,-0.265756211,0.559992739,-0.114594018,-0.174238535,0.13159717,-0.608737544,0.007053909,-0.158697389,0.171674332,0.295614599,-0.332471725,0.083718205,-0.218534835,-0.130761436,-0.045673365,-0.012826185,0.24554152,0.470124582,-0.428605528,-0.036259205,0.097377365,0.005734038,0.120524679,-0.231914352,-0.080890643,0.57299202,-0.113757757,-0.151454015,1.66375469,0.077948135,0.435057259,0.181063021,-0.214341666,0.279402399,0.771023277,-0.100076369,-0.089344613,-0.44580202,-0.215260819,0.10217948,-0.085739612,0.190677791,0.429248946,-0.202233678,-0.014096113,-0.114873924,-0.344882016,0.459817085,-0.053850526,0.6093899
Betaxolol,0.05541512,-0.186655299,0.100519439,0.082619098,0.069740782,-0.075857744,0.004883628,0.190374762,0.303948701,-0.043655969,-0.011057783,0.088387359,-0.31603317,0.053396253,0.127972337,-0.048734569,0.287851211,0.148585673,-0.084624164,-0.094670487,-0.098816061,0.170142621,-0.091445563,-0.107494758,-0.230057449,0.189615508,-0.070152863,-2.050736509,-0.174913559,-0.221546252,0.048201678,0.057236271,0.588964316,0.130838307,0.140755823,-0.107993327,0.201417984,0.07314172,-0.246091325,0.33267587,-0.201592185,0.138040322,-0.140845761,0.00266583,0.110774293,-0.193197578,0.033407283,-0.204370839,0.02496722,-0.031041684,0.020004319,0.149277756,0.022966583,-0.584366952,0.120760577,-0.108665844,0.043539506,-0.162360078,0.037586097,0.183765735,0.251930417,-0.310444543,-0.065436975,0.018047935,-0.182566292,0.004720314,0.013389923,-0.034285181,-0.013215681,0.141150063,-0.177088939,0.215164275,0.226683476,0.111164498,-0.084330566,-0.142237064,-0.066614848,0.387908241,0.008423755,0.306246299,-0.116432255,0.083231726,0.093718458,-0.211031414,0.076285564,-0.008623969,-0.031504866,-0.001324415,0.038440987,0.300244064,0.067387061,0.163210837,0.16887027,0.110717135,0.276706487,-0.289785248,-0.263862709,-0.106636518,0.004813588,0.009950813,-0.144870719,0.041181048,-0.135069328,-0.148736573,0.118794439,0.023149382,0.368489004,-0.111517367,-0.020075631,0.185186664,-0.425312734,0.398350178,0.266997681,0.07166912,0.000402286,-0.083640033,0.00825327,0.855636022,0.414283279,-0.097038835,0.171455682,-0.102249845,0.067667695,0.069344565,-0.099292155,0.090277089,-0.091974849,-0.089079741
Fluconazole,-0.128724434,-0.183552868,-0.014545014,-0.00815682,-0.044641716,-0.108055026,-0.058542129,0.007572726,0.316375125,0.046155878,0.039489654,-0.021524117,0.072979587,-0.038134824,0.016416191,0.065907062,0.266673044,0.061992962,0.090915652,-0.330266974,-0.069033095,0.176337008,-0.258226494,-0.011784612,-0.240963181,-0.042107707,0.002565949,-2.50550008,0.097670114,-0.115719174,0.042219128,-0.224221102,-0.166197904,0.103024835,0.016638859,-0.133368363,0.013418842,-0.110975676,-0.101208871,-0.247186984,0.224693333,-0.411954657,-0.044529238,0.173348152,-0.061770168,-0.04334299,0.083496265,0.076042076,0.080071004,0.060982223,0.07801135,0.048942167,-0.254633438,-0.287200052,0.326201838,0.038638083,-0.023740679,-0.015860656,-0.310127149,0.012386214,0.184178324,-0.441934845,0.013141092,0.019828502,0.278003551,-0.000315137,0.121035321,0.064745758,-0.085640914,0.003564016,-0.236405643,0.075939712,0.092321973,-0.099359951,-0.270006008,-0.128444812,0.055494687,0.436245479,-0.129165152,-0.258435581,-0.089186201,-0.20019506,-0.281388021,-0.416767365,0.045515921,0.096393722,0.158440104,0.072988062,0.124963264,0.349653957,-0.155275741,0.255778787,0.258884872,-0.041908523,-0.010641768,-0.005938131,-0.306505641,-0.09509666,-0.197026173,0.026392869,-0.285768899,0.108776185,-0.077461711,-0.003129712,-0.004544741,0.057992259,-0.657389851,-0.164196709,0.075356465,0.064664611,0.031632961,0.315338602,0.289438765,0.044131615,-0.147434027,-0.035705445,0.285146683,0.168484571,-0.254228811,-0.05839946,0.037415752,-0.014976018,-0.082914362,-0.127732633,-0.113955983,0.069505372,-0.135309476,-0.33556633
Troglitazone,-0.048401076,-0.178303386,0.119543786,0.075996554,-0.137553788,-0.034977569,0.157158526,-0.317695403,0.136428224,0.069031129,0.327547982,0.104781344,-0.497962984,-0.057587316,-0.153729309,-0.576072448,0.551261437,-0.249217006,0.178285551,0.621337748,0.130338576,0.048149092,-0.351611738,0.053023568,-0.219025805,0.014631156,0.013396808,-3.352871657,-0.040316631,-0.275649833,-0.418298334,-0.125848603,-0.427647688,-0.079558484,0.394901604,-0.183751156,0.00896615,-0.15392604,0.081950068,-0.449268919,0.072989541,-0.218049532,0.327762551,0.092674961,0.32075501,-0.226827081,0.225957774,0.717246169,-0.013011569,0.18767612,0.135357166,0.112919818,-0.091204087,0.125114586,0.284100819,-0.182824488,0.001389285,-0.158592748,-0.586712341,-0.026373729,0.325886206,-0.694458395,-0.132900044,-0.012674378,-0.106091236,0.353497818,0.864832025,-0.045376308,0.07217874,0.038154747,-0.072522489,0.028510397,0.131698567,0.040384015,-0.049957192,0.382100482,-0.156787104,-0.370471932,0.908035694,-0.978244483,-0.120080879,0.270221632,0.228125495,0.373775908,0.561613105,0.007275924,-0.013241024,0.136462659,-0.092243453,0.257061761,0.084659277,-0.110225245,0.173977695,0.284380536,-0.000679254,0.642441225,-0.306585526,-0.38820637,-0.052511519,0.078227854,-0.086551735,-0.236670204,0.002430779,0.536288175,-0.143231318,0.048412717,-1.030798623,-0.216980497,0.439706154,-0.230841332,0.228090697,-0.093487103,0.264790486,0.146180555,-0.671440911,0.192854985,0.177464087,-1.292854169,-1.018882243,-0.40114529,0.048588218,0.350821662,0.171223036,-0.134620773,0.325754658,0.587643795,-0.15612905,0.124054877
Oseltamivir,0.098870713,-0.009270335,0.070183876,-0.007821913,0.041888059,-0.134627299,-0.160735122,0.022590465,0.258730255,-0.066524729,0.024209616,-0.061229565,0.040461574,0.049669138,0.003976263,-0.16472905,0.022576747,-0.176013344,0.023086541,-0.324350748,-0.151485819,0.075308993,0.018124504,-0.102556207,-0.217669514,-0.036072625,-0.10285105,-2.253092517,-0.042838315,0.176927345,0.300733641,-0.11413223,0.037675823,0.092351435,0.09229612,-0.189277517,0.11675891,0.111810992,-0.049060599,0.144420975,0.088334662,-0.225003571,-0.181702541,-0.015845889,-0.032062662,-0.141166868,-0.007280603,-0.323324016,-0.018556232,0.007003328,0.101536664,0.013044251,-0.057152833,-0.609148069,-0.061095468,0.042653301,0.160487928,-0.106816496,0.299402684,0.172113812,0.051629818,-0.322774924,-0.067948798,-0.022227139,0.209398055,0.120397608,-0.212348956,-0.058851795,-0.115182051,0.099656057,-0.210720091,0.07666676,0.106427934,0.350148401,-0.115560081,0.107298633,-0.012944964,0.36832111,-0.403083032,-0.222834459,0.04677448,0.028032927,0.03073937,-0.280264635,0.304808162,-0.021358523,-0.018965687,-0.004189677,0.047219178,0.302492932,-0.09288197,0.333267491,0.282304414,-0.023048715,0.164886049,-0.392425306,-0.130778165,-0.029938269,-0.095307298,0.028914017,-0.302503297,-0.060598388,-0.212659985,0.190903291,-0.031967023,0.059949119,-0.155897047,0.06562383,0.05833537,-0.030744724,-0.201963526,0.269090912,0.158642212,0.249720589,0.000853783,-0.139703368,0.072475507,0.677464969,0.069333258,0.009862811,0.162408126,0.019038996,-0.061580345,-0.060750817,-0.047058377,0.054556411,-0.15785559,-0.173640185
Erythromycin,-0.11170947,-0.054033315,0.110456218,-0.03865671,0.078077803,-0.005765739,-0.149448761,0.140484008,0.201649065,0.044308216,0.033865046,0.010145806,0.15084951,0.042550524,-0.13120663,-0.001563826,-0.177995047,-0.007216208,0.061544643,-0.120015516,-0.20362785,0.042356996,-0.12945714,-0.070748414,-0.180179522,0.023614084,-0.134724669,-2.383886009,0.099641992,0.082662734,-0.039607906,-0.072517096,0.05970379,0.167571707,0.129030184,-0.225247373,0.038001122,-0.086297424,-0.026538335,0.182720966,0.097516118,-0.222289875,-0.255667374,0.125514467,-0.064051913,-0.120239697,0.026878545,-0.040830528,0.015533782,0.059670758,0.09052587,0.105345379,-0.26266715,-0.416895377,0.203246317,0.050814515,0.105086257,0.023057305,0.124918518,0.214358219,0.180728758,-0.387999957,-0.068766918,-0.031169387,0.291756141,0.159708064,-0.203869769,-0.027340884,-0.080247737,0.148513194,-0.112600749,0.173647352,0.100261411,0.057813571,-0.221147694,-0.128839466,-0.031864373,0.439707537,-0.32642646,-0.396689556,-0.084911861,-0.28521944,-0.127927129,-0.547547671,0.17167957,-0.039131516,-0.120852769,0.104382538,0.08803908,0.237061814,-0.035853955,0.148436897,0.359089251,0.012842898,0.156770364,-0.032126239,-0.12601654,-0.204480967,-0.062356311,0.047841955,-0.120757863,-0.130684805,0.048329252,-0.003105069,0.026761129,0.106568832,-0.526662978,-0.057401207,-0.035839315,0.136615044,0.009334003,0.191511782,0.258706432,0.318228426,-0.04397858,-0.080930466,0.053097239,0.156059885,-0.172643692,0.5074257,-0.074785194,0.072910851,0.008144206,-0.134903274,-0.068515857,0.057375025,-0.174311904,-0.149916884
Axlon,-0.288588338,-0.075015901,-0.146809906,-0.03061744,0.029125647,-0.317707081,-0.29383157,0.605253627,0.253664918,-0.046146313,0.03890141,0.03540344,-0.201734507,0.001344272,-0.066806914,-0.127283442,-0.230342069,0.163223585,0.092146971,-0.107575823,-0.224257565,-0.006587606,-0.434049791,-0.133652206,-0.145420159,-0.013316257,-0.000964663,-1.488377372,0.145881987,0.026594262,0.216205538,-0.044180878,-0.181805012,0.031554177,0.129466018,-0.13986261,0.137143279,0.00482188,0.01015954,0.139965027,-0.041706536,-0.150641205,-0.065930516,-0.997381036,0.013700641,-0.175802479,0.490014832,0.117414602,0.077489076,0.019841282,0.078573223,0.061970854,-0.133588373,-0.438365421,-0.275905704,0.0744029,0.167326787,-0.132631918,0.123281778,0.195063561,-0.173113738,-0.321275215,-0.088238417,-0.082760674,-0.093364641,0.428615987,-0.089503273,0.015753486,-0.07583774,0.018470706,-0.022677011,-0.135982577,-0.046129323,0.134229283,-0.026509984,-0.152104766,0.212158905,-0.5432051,0.133384586,-0.158033381,-0.111236937,0.259474651,-0.07153769,0.12351866,0.171756388,-0.119621766,-0.247353637,0.056588352,0.349104836,0.315617534,0.063262489,0.22052621,-0.01148375,0.031901821,0.432226048,-0.68083836,-0.205958553,-0.092293425,0.024886215,0.038390777,-0.096937962,-0.143919221,-0.153428314,0.056971905,-0.001732914,-0.051309388,-0.038342832,-0.170804153,-0.230125294,-0.156164467,0.024076684,0.174901732,-0.057087249,0.261325124,-0.083780324,-0.092198277,0.232118241,2.075757275,2.29512849,-0.289063445,0.291389338,0.118810218,0.104305399,-0.025728843,0.16458425,0.197436993,0.014861817,-0.451088159
Caffeine,-0.235122481,-0.137643476,0.180606048,0.034941105,0.016307379,-0.074394831,-0.091866598,-0.084156597,0.237758572,0.009156352,0.087231875,-0.163575716,-0.196497491,-0.02517683,-0.149680387,0.007320371,0.032421548,0.002500438,0.053715624,0.042064189,-0.015114401,0.214930249,-0.260085763,0.011267198,-0.170495276,0.10556517,0.09519858,-3.067669627,0.077714916,-0.618983918,0.145511182,-0.209874729,0.416826142,-0.099538973,0.259292652,-0.178661067,0.064409385,0.142888458,-0.167558022,-0.273267426,-0.129174449,0.333208406,-0.267956612,0.146307653,-0.01092988,-0.124124857,0.279908288,-0.14305007,-0.020673999,0.121523549,0.081111737,0.11786974,0.135782785,0.091750206,0.372319568,-0.117533194,0.046811731,-0.183938674,-0.252156919,0.044509415,0.423250096,-0.650202912,0.123470724,0.098914453,0.134835581,0.175294295,-0.391624072,0.177781967,-0.01763007,0.145177449,0.243703284,0.218197598,0.142710005,0.137756142,-0.176456501,-0.062273653,-0.249611963,0.03209922,0.677682611,-0.93581501,0.04738813,0.791617569,-0.001766184,0.311975895,0.21050872,0.218335883,0.215618467,0.153652968,-0.288046228,0.341468861,-0.179975164,-0.085404033,0.284444561,0.040043073,-0.301175553,0.482419862,-0.242473829,-0.093349481,-0.200484442,0.074702304,-0.126712628,-0.208406632,-0.179096656,-0.701776313,0.103029438,-0.02181833,-0.654967283,-0.083996557,0.099661198,-0.2815315,0.219637688,-0.042353929,0.258278911,0.245876709,0.208842584,-0.093639182,-0.009557932,-1.08753439,-0.887700597,-0.335453813,0.080553382,0.06743865,0.067931002,0.023666992,-0.015627366,0.339099651,-0.144631478,0.126639209
Succinylcholine,-0.157910739,-0.078058756,-0.255754578,0.082104811,0.10987536,-0.102391915,-0.18039833,0.080709973,0.137381756,-0.030901323,-0.030238912,0.181199019,0.035428126,-0.057018329,-0.022656274,-0.072313399,-0.097257389,-0.19850654,0.089885237,-0.181714156,-0.032991872,0.113766986,-0.12236807,-0.137533385,0.007896526,-0.018957827,0.071459045,-2.136740634,0.140341099,-0.242010781,0.110417249,-0.048897771,0.081027766,0.204525187,0.047336614,-0.167608015,0.031154173,-0.09174991,0.052540955,0.086329681,-0.636539836,0.319078294,-0.145383895,0.067561833,0.064834991,-0.131823131,0.215769289,-0.187282583,-0.144467047,0.074887684,0.05838035,0.148296468,-0.056850197,-0.53681847,0.283935924,-0.060736266,-0.060842272,-0.23144231,0.094181535,0.19786257,-0.14050111,-0.589712432,-0.112406271,0.061400342,-0.068763764,0.21203408,-0.156697718,0.181671659,-0.01748212,0.11365275,0.029309905,0.471976342,0.06976887,-0.201519982,0.038417123,-0.157127673,0.178035642,0.391614571,0.004162921,-0.586086874,-0.175616325,-0.127037128,-0.110503468,-0.436052933,0.00844082,0.09525436,-0.121354183,0.014188853,0.306017138,0.395053508,0.000304991,0.134433836,-0.004105029,0.088881644,0.287637778,-0.285443385,-0.02684721,-0.01941405,-0.019268379,0.026934747,-0.137926508,-0.472570767,-0.056914396,0.004530146,-0.040091522,-0.208599436,-0.774419499,-0.142740253,-0.049426677,-0.135629269,-0.005898939,0.423878824,0.073884584,0.154690065,0.032767076,-0.113190966,0.054364961,0.686894854,0.12983749,-0.08459409,0.110622147,0.107453745,0.070640095,0.08619543,-0.059386264,0.036968233,-0.05967702,-0.594799277
Sildenafil,0.314407304,-0.209988852,-0.034868203,-0.064814815,-0.005186301,-0.059051807,-0.069597841,-0.133449813,0.307831865,-0.083321167,-0.009557091,0.034057967,-0.399209816,-0.128013646,-0.100060528,0.058118087,0.231188756,-0.018537914,-0.176512244,0.001898441,0.061773306,0.174052916,-0.285766007,-0.05100587,-0.197588213,0.287784331,-0.088613532,-2.798137253,-0.131878283,0.055143298,0.11570502,0.061859559,0.659590618,-0.065706786,0.320099602,-0.264061811,0.31033369,-0.088206826,-0.086338481,-0.033014947,0.416792435,0.111189533,-0.248489745,0.158009214,-0.06837814,0.075583763,0.173620897,0.028637516,0.281224337,-0.174366523,0.077006391,0.231308761,0.094167028,-0.209756831,0.072546445,-0.020757854,-0.22788819,-0.015077359,0.003230234,0.146497168,0.339503166,-0.439159253,-0.092821107,0.17438265,0.154772594,0.109664883,-0.131535669,0.138770054,0.00893147,0.195225761,-0.281436558,0.116863315,0.134912423,0.300898633,-0.132610496,0.063979414,-0.224261666,-0.013062267,-0.007701047,0.412707664,0.147882655,-0.221427593,0.125099033,0.149205182,0.158766754,-0.169256884,-0.186200461,-0.047010876,-0.223671652,0.169068345,-0.036326012,-0.05593689,0.274902574,0.01521618,0.059503223,0.349528048,-0.127287524,-0.034195332,0.00145269,-0.018763597,-0.427189428,0.460358139,-0.166961699,-0.09509056,-0.149316387,0.012763133,0.49666301,-0.117600053,0.290819858,0.084193058,-0.379150572,-0.064598639,0.395440934,0.027339709,-0.201596221,-0.156405007,-0.271282035,-0.493772725,-0.545820492,0.025166613,0.297969965,-0.02036405,0.160977372,0.015836754,0.078306513,0.16962132,-0.200139339,0.122390287
